age,gender,parent_income,num_siblings,family_support,commute_time_min,part_time_job,previous_gpa,num_failed_courses,high_school_grade,math_background_score,language_background_score,science_background_score,prior_semester_credits,study_hours_last_semester,past_attendance_rate,academic_warnings_count,lecture_attendance_rate,assignment_submission_rate,quiz_avg_score,midterm_score,lab_participation_rate,online_portal_usage_minutes,group_project_activity,library_visits_per_month,discussion_forum_posts,lateness_count,stress_level,sleep_hours,motivation_level,study_time_per_week,concentration_level,exam_anxiety_level,course_difficulty_rating,teacher_experience_years,class_size,num_prerequisites,course_type,final_score,final_grade,pass_fail
19.0,Female,26797.0,1.0,0.0,82.0,Yes,3.2,1.0,97.3,15.0,98.0,76.0,14.0,118.0,71.0,1.0,51.0,90.0,0.0,92.0,28.0,1942.0,69.0,16.0,32.0,0.0,1.0,5.1,9.0,21.0,6.0,3.0,2.0,34.0,76.0,2.0,Elective,64.5,D,Pass
,Female,26437.0,0.0,5.0,115.0,No,2.39,0.0,88.1,98.0,16.0,80.0,,47.0,57.0,1.0,80.0,95.0,12.0,68.0,42.0,1994.0,74.0,10.0,18.0,3.0,6.0,8.2,1.0,31.0,8.0,8.0,2.0,24.0,73.0,4.0,Mandatory,76.4,B,Pass
18.0,Female,19279.0,0.0,1.0,42.0,Yes,1.71,1.0,84.4,32.0,5.0,45.0,19.0,113.0,76.0,3.0,97.0,97.0,25.0,94.0,1.0,955.0,74.0,10.0,2.0,1.0,7.0,9.2,5.0,29.0,10.0,9.0,1.0,2.0,93.0,0.0,Elective,83.9,B,
27.0,Male,,1.0,5.0,52.0,No,2.83,2.0,70.2,81.0,49.0,27.0,12.0,63.0,69.0,0.0,56.0,72.0,96.0,33.0,7.0,917.0,9.0,11.0,34.0,3.0,0.0,10.0,7.0,31.0,8.0,7.0,2.0,6.0,78.0,4.0,Mandatory,71.3,C,Pass
22.0,,7913.0,5.0,0.0,71.0,Yes,3.96,,85.2,91.0,95.0,71.0,17.0,92.0,89.0,0.0,57.0,94.0,63.0,32.0,51.0,1395.0,3.0,11.0,27.0,8.0,4.0,8.8,6.0,11.0,0.0,6.0,3.0,1.0,124.0,1.0,Elective,65.0,C,Pass
26.0,Male,21795.0,1.0,4.0,72.0,No,1.12,1.0,80.1,43.0,76.0,96.0,18.0,173.0,92.0,3.0,89.0,71.0,50.0,47.0,72.0,1665.0,28.0,15.0,40.0,3.0,6.0,9.4,1.0,1.0,7.0,10.0,5.0,7.0,99.0,1.0,,64.0,C,Pass
23.0,Male,17872.0,5.0,1.0,66.0,No,1.59,,89.6,88.0,68.0,19.0,20.0,117.0,51.0,2.0,81.0,66.0,86.0,1.0,21.0,1157.0,85.0,9.0,15.0,14.0,1.0,6.9,4.0,39.0,4.0,3.0,3.0,23.0,105.0,4.0,Mandatory,68.1,C,Pass
22.0,Female,21392.0,4.0,2.0,,No,2.47,2.0,96.0,60.0,2.0,15.0,19.0,104.0,98.0,2.0,54.0,82.0,31.0,91.0,68.0,1904.0,15.0,13.0,43.0,3.0,10.0,5.2,3.0,4.0,4.0,4.0,4.0,11.0,188.0,3.0,Elective,66.5,C,Pass
29.0,Female,27560.0,5.0,2.0,65.0,No,2.79,2.0,86.9,89.0,69.0,36.0,12.0,139.0,98.0,1.0,59.0,97.0,92.0,0.0,77.0,1647.0,,14.0,27.0,2.0,8.0,8.1,2.0,36.0,8.0,3.0,1.0,26.0,123.0,4.0,Mandatory,65.1,C,Pass
20.0,Female,28208.0,3.0,0.0,33.0,No,2.87,1.0,61.9,49.0,25.0,34.0,20.0,38.0,87.0,0.0,83.0,63.0,0.0,84.0,,495.0,10.0,0.0,29.0,8.0,9.0,4.0,6.0,30.0,3.0,0.0,5.0,19.0,,0.0,Elective,68.8,C,Pass
22.0,Male,22054.0,0.0,4.0,34.0,No,1.18,0.0,,41.0,79.0,21.0,14.0,,74.0,1.0,86.0,93.0,22.0,12.0,92.0,1537.0,15.0,8.0,17.0,12.0,0.0,7.5,8.0,13.0,,9.0,4.0,25.0,125.0,4.0,Elective,54.8,C,Pass
25.0,Female,4890.0,2.0,2.0,81.0,No,1.37,3.0,86.1,87.0,78.0,99.0,12.0,184.0,51.0,3.0,78.0,94.0,22.0,28.0,34.0,357.0,97.0,13.0,11.0,0.0,0.0,6.0,0.0,26.0,4.0,10.0,1.0,1.0,94.0,0.0,Elective,59.0,C,Pass
29.0,Male,16587.0,3.0,4.0,26.0,No,3.83,1.0,90.8,93.0,93.0,22.0,12.0,86.0,90.0,1.0,83.0,54.0,82.0,60.0,13.0,1601.0,7.0,9.0,15.0,7.0,9.0,4.1,6.0,7.0,7.0,8.0,3.0,27.0,118.0,4.0,Elective,72.0,,Pass
19.0,Female,12235.0,5.0,5.0,112.0,No,1.23,4.0,61.1,33.0,91.0,35.0,15.0,181.0,63.0,1.0,64.0,59.0,33.0,21.0,78.0,806.0,71.0,5.0,13.0,5.0,0.0,6.6,9.0,5.0,10.0,2.0,5.0,18.0,42.0,1.0,Elective,,F,Fail
22.0,Female,17723.0,1.0,5.0,107.0,Yes,2.26,2.0,77.9,55.0,83.0,97.0,20.0,106.0,70.0,3.0,85.0,60.0,30.0,21.0,58.0,785.0,91.0,12.0,41.0,13.0,0.0,3.9,9.0,38.0,2.0,7.0,3.0,21.0,62.0,0.0,Elective,55.8,C,Pass
23.0,Female,24669.0,0.0,4.0,26.0,No,2.73,4.0,97.0,95.0,,84.0,14.0,29.0,65.0,1.0,76.0,71.0,0.0,37.0,4.0,274.0,20.0,15.0,43.0,5.0,0.0,7.5,6.0,35.0,9.0,10.0,3.0,30.0,178.0,0.0,Elective,52.3,C,Pass
27.0,Female,16646.0,1.0,1.0,101.0,Yes,1.94,2.0,83.6,46.0,30.0,31.0,15.0,171.0,91.0,1.0,59.0,91.0,18.0,55.0,6.0,589.0,55.0,15.0,0.0,7.0,,9.0,9.0,27.0,6.0,3.0,3.0,,102.0,2.0,,67.1,C,Pass
,Male,19792.0,0.0,0.0,63.0,Yes,1.77,1.0,77.1,18.0,59.0,26.0,15.0,55.0,70.0,0.0,86.0,96.0,44.0,9.0,18.0,1558.0,89.0,14.0,10.0,14.0,3.0,8.8,0.0,3.0,1.0,2.0,3.0,31.0,50.0,3.0,Mandatory,68.5,C,Pass
25.0,Male,22256.0,2.0,4.0,38.0,No,1.87,2.0,84.9,65.0,98.0,89.0,14.0,143.0,65.0,2.0,64.0,66.0,70.0,57.0,76.0,1762.0,0.0,4.0,27.0,3.0,6.0,8.0,,15.0,4.0,10.0,5.0,18.0,160.0,0.0,,74.7,C,Pass
22.0,Female,23061.0,3.0,4.0,59.0,Yes,1.85,0.0,78.1,36.0,50.0,67.0,19.0,175.0,97.0,1.0,96.0,71.0,71.0,22.0,70.0,,46.0,1.0,41.0,12.0,4.0,7.5,1.0,7.0,8.0,8.0,2.0,27.0,135.0,3.0,Mandatory,69.0,C,Pass
26.0,Female,27911.0,2.0,5.0,80.0,No,2.14,4.0,64.5,13.0,19.0,19.0,17.0,98.0,76.0,3.0,85.0,61.0,,4.0,,288.0,60.0,7.0,6.0,14.0,1.0,8.0,4.0,18.0,3.0,0.0,3.0,33.0,100.0,1.0,Elective,54.9,C,Pass
21.0,Male,9446.0,2.0,4.0,72.0,Yes,1.35,1.0,70.4,8.0,37.0,12.0,16.0,142.0,71.0,1.0,81.0,74.0,33.0,18.0,62.0,801.0,82.0,9.0,40.0,5.0,3.0,4.1,3.0,12.0,2.0,7.0,2.0,38.0,69.0,0.0,Mandatory,50.3,D,Pass
29.0,Female,13829.0,3.0,0.0,95.0,Yes,3.56,0.0,91.6,92.0,,89.0,12.0,57.0,75.0,2.0,72.0,85.0,62.0,26.0,25.0,1828.0,,18.0,30.0,11.0,6.0,7.1,10.0,30.0,7.0,4.0,5.0,25.0,81.0,2.0,Mandatory,61.6,C,Pass
26.0,Female,24873.0,5.0,1.0,22.0,No,3.28,0.0,79.4,18.0,94.0,67.0,18.0,120.0,95.0,1.0,59.0,78.0,14.0,66.0,22.0,1366.0,93.0,18.0,28.0,7.0,0.0,9.4,8.0,38.0,4.0,10.0,3.0,7.0,136.0,1.0,Elective,57.1,C,Pass
28.0,Female,5458.0,3.0,5.0,107.0,,1.1,0.0,71.4,81.0,96.0,62.0,18.0,196.0,71.0,0.0,94.0,98.0,32.0,98.0,17.0,1698.0,89.0,16.0,3.0,9.0,0.0,9.7,3.0,15.0,7.0,6.0,3.0,3.0,136.0,2.0,Mandatory,91.3,A,Pass
24.0,Male,6397.0,5.0,4.0,77.0,Yes,3.28,2.0,55.6,42.0,50.0,4.0,20.0,60.0,80.0,2.0,50.0,62.0,18.0,29.0,29.0,1305.0,9.0,11.0,13.0,11.0,0.0,7.2,7.0,4.0,1.0,7.0,3.0,33.0,67.0,0.0,Mandatory,44.3,C,Fail
23.0,Male,24267.0,2.0,3.0,10.0,Yes,3.48,,55.8,38.0,38.0,31.0,19.0,154.0,60.0,3.0,71.0,53.0,13.0,18.0,74.0,828.0,26.0,2.0,37.0,14.0,1.0,4.6,8.0,33.0,5.0,10.0,5.0,4.0,57.0,,Elective,49.0,F,Fail
21.0,Female,16582.0,1.0,5.0,3.0,,3.77,0.0,,53.0,16.0,87.0,18.0,185.0,90.0,1.0,85.0,77.0,19.0,39.0,71.0,271.0,14.0,4.0,38.0,11.0,8.0,6.3,10.0,,8.0,6.0,4.0,11.0,40.0,2.0,Mandatory,67.6,C,Pass
,Female,16823.0,3.0,1.0,50.0,No,2.84,2.0,96.3,49.0,24.0,37.0,13.0,159.0,68.0,,51.0,53.0,95.0,83.0,79.0,979.0,93.0,13.0,43.0,6.0,4.0,9.5,9.0,35.0,7.0,9.0,1.0,27.0,95.0,0.0,Mandatory,77.6,C,Pass
25.0,Male,,2.0,0.0,37.0,Yes,3.56,1.0,97.9,43.0,,10.0,12.0,64.0,53.0,3.0,93.0,94.0,,77.0,66.0,1722.0,70.0,7.0,46.0,8.0,3.0,3.9,4.0,20.0,,10.0,4.0,1.0,92.0,0.0,Mandatory,81.1,C,Pass
23.0,Male,9406.0,2.0,2.0,50.0,No,3.28,2.0,86.7,45.0,84.0,86.0,12.0,147.0,55.0,2.0,55.0,88.0,62.0,38.0,15.0,1808.0,83.0,8.0,11.0,3.0,2.0,7.7,4.0,13.0,6.0,5.0,5.0,8.0,190.0,0.0,Elective,61.4,D,Pass
29.0,Male,21984.0,2.0,4.0,47.0,No,1.08,1.0,52.4,92.0,,94.0,16.0,60.0,88.0,0.0,97.0,93.0,38.0,72.0,63.0,1257.0,17.0,2.0,4.0,11.0,4.0,5.1,7.0,13.0,8.0,8.0,3.0,30.0,,2.0,Elective,78.4,B,Pass
20.0,Male,9071.0,1.0,3.0,79.0,No,3.43,1.0,80.1,83.0,30.0,94.0,14.0,194.0,66.0,2.0,80.0,84.0,89.0,96.0,60.0,1595.0,4.0,18.0,1.0,5.0,7.0,3.9,1.0,3.0,9.0,6.0,2.0,31.0,130.0,1.0,Elective,95.0,A,Pass
24.0,Male,23852.0,4.0,2.0,35.0,No,2.74,0.0,81.2,45.0,47.0,79.0,,138.0,60.0,0.0,64.0,69.0,89.0,60.0,77.0,676.0,31.0,3.0,17.0,5.0,7.0,6.6,10.0,2.0,0.0,1.0,1.0,30.0,41.0,1.0,Mandatory,76.9,C,Pass
27.0,Male,15078.0,4.0,5.0,24.0,Yes,2.95,3.0,99.2,80.0,68.0,33.0,18.0,33.0,93.0,0.0,88.0,56.0,71.0,73.0,65.0,789.0,64.0,2.0,43.0,14.0,9.0,7.0,4.0,35.0,10.0,,3.0,14.0,24.0,,Mandatory,74.8,C,Pass
24.0,Male,18104.0,3.0,2.0,4.0,Yes,3.65,4.0,62.0,37.0,89.0,80.0,17.0,186.0,97.0,1.0,67.0,64.0,9.0,46.0,4.0,1679.0,78.0,13.0,42.0,5.0,5.0,9.3,7.0,38.0,7.0,2.0,3.0,8.0,89.0,4.0,Mandatory,45.7,C,Fail
23.0,Male,7007.0,4.0,4.0,73.0,Yes,1.03,3.0,86.2,24.0,24.0,20.0,19.0,95.0,74.0,1.0,78.0,59.0,31.0,11.0,68.0,1996.0,39.0,14.0,43.0,9.0,2.0,3.6,7.0,23.0,0.0,2.0,2.0,6.0,117.0,1.0,Elective,52.1,D,Pass
19.0,Female,11567.0,0.0,,68.0,Yes,1.32,0.0,,42.0,75.0,96.0,12.0,55.0,73.0,0.0,81.0,85.0,54.0,39.0,42.0,27.0,45.0,10.0,13.0,14.0,4.0,9.9,7.0,6.0,2.0,9.0,4.0,3.0,128.0,4.0,Mandatory,66.3,C,Pass
25.0,Female,24681.0,5.0,2.0,104.0,Yes,2.72,1.0,97.0,6.0,22.0,30.0,20.0,62.0,66.0,1.0,92.0,80.0,65.0,73.0,69.0,346.0,,12.0,29.0,1.0,8.0,6.7,4.0,22.0,8.0,9.0,2.0,32.0,72.0,1.0,Mandatory,80.8,B,Pass
18.0,Male,11725.0,3.0,3.0,81.0,Yes,2.23,2.0,67.7,,51.0,41.0,18.0,160.0,84.0,,90.0,92.0,27.0,29.0,14.0,1202.0,54.0,4.0,5.0,14.0,2.0,5.9,10.0,25.0,5.0,10.0,1.0,8.0,84.0,4.0,Mandatory,,C,Pass
18.0,,12144.0,3.0,1.0,118.0,No,,0.0,57.1,55.0,25.0,58.0,13.0,90.0,77.0,0.0,65.0,78.0,73.0,74.0,30.0,1375.0,78.0,16.0,30.0,,10.0,7.3,9.0,16.0,7.0,10.0,2.0,33.0,194.0,2.0,Elective,70.5,C,Pass
23.0,Male,13449.0,2.0,4.0,22.0,No,1.94,1.0,53.8,77.0,73.0,91.0,15.0,29.0,62.0,0.0,67.0,75.0,60.0,44.0,8.0,623.0,67.0,6.0,43.0,5.0,5.0,5.9,6.0,34.0,10.0,,2.0,1.0,124.0,2.0,Mandatory,67.2,C,Pass
22.0,Female,13183.0,5.0,4.0,101.0,No,3.46,2.0,53.0,35.0,33.0,30.0,13.0,179.0,92.0,1.0,72.0,78.0,42.0,14.0,6.0,349.0,60.0,8.0,9.0,7.0,0.0,6.4,2.0,22.0,10.0,10.0,5.0,9.0,30.0,3.0,Elective,,C,Pass
26.0,Male,23074.0,0.0,0.0,13.0,Yes,1.31,0.0,54.4,10.0,10.0,40.0,20.0,136.0,76.0,3.0,61.0,78.0,56.0,0.0,7.0,1672.0,95.0,14.0,0.0,12.0,5.0,5.1,10.0,19.0,2.0,7.0,2.0,21.0,109.0,1.0,,56.5,C,
29.0,Male,24070.0,4.0,4.0,51.0,No,2.6,1.0,99.0,32.0,22.0,7.0,20.0,104.0,72.0,0.0,68.0,72.0,90.0,46.0,44.0,1150.0,14.0,19.0,14.0,9.0,6.0,5.2,5.0,17.0,9.0,9.0,1.0,34.0,56.0,0.0,Mandatory,73.1,C,Pass
24.0,Female,21880.0,3.0,0.0,86.0,No,2.37,3.0,99.3,49.0,87.0,77.0,20.0,100.0,63.0,2.0,62.0,92.0,18.0,49.0,60.0,1798.0,76.0,0.0,11.0,5.0,6.0,4.8,5.0,31.0,7.0,10.0,4.0,20.0,20.0,0.0,Elective,73.1,C,Pass
19.0,Female,14349.0,5.0,2.0,47.0,No,2.65,3.0,55.8,15.0,80.0,62.0,16.0,181.0,76.0,0.0,,78.0,70.0,54.0,11.0,133.0,3.0,2.0,32.0,9.0,6.0,7.5,9.0,12.0,6.0,5.0,4.0,15.0,195.0,0.0,Mandatory,75.0,C,Pass
29.0,Female,21856.0,0.0,3.0,98.0,No,1.15,4.0,54.1,66.0,28.0,58.0,17.0,60.0,77.0,3.0,76.0,72.0,90.0,,6.0,1515.0,62.0,,14.0,7.0,6.0,5.8,1.0,12.0,7.0,3.0,3.0,11.0,182.0,4.0,Elective,67.4,C,Pass
24.0,Female,29493.0,1.0,0.0,56.0,Yes,3.02,0.0,,90.0,76.0,,17.0,178.0,52.0,1.0,53.0,89.0,62.0,69.0,97.0,971.0,27.0,3.0,37.0,8.0,8.0,3.9,3.0,10.0,6.0,2.0,1.0,10.0,22.0,2.0,Elective,71.2,C,Pass
20.0,Female,25610.0,1.0,0.0,32.0,No,1.04,1.0,90.9,41.0,63.0,69.0,13.0,171.0,76.0,3.0,69.0,97.0,45.0,59.0,69.0,124.0,56.0,6.0,0.0,5.0,3.0,3.5,6.0,0.0,8.0,6.0,1.0,39.0,170.0,3.0,Mandatory,65.0,C,Pass
18.0,Male,11357.0,2.0,1.0,37.0,No,2.58,1.0,87.9,9.0,40.0,21.0,14.0,120.0,87.0,0.0,73.0,77.0,,8.0,95.0,1718.0,45.0,17.0,24.0,10.0,6.0,3.8,10.0,11.0,2.0,4.0,4.0,3.0,22.0,4.0,Elective,61.3,D,Pass
28.0,Male,6561.0,0.0,2.0,64.0,No,1.8,3.0,50.5,6.0,,14.0,20.0,51.0,78.0,0.0,71.0,55.0,48.0,13.0,84.0,112.0,71.0,1.0,31.0,11.0,3.0,5.5,9.0,32.0,9.0,5.0,5.0,32.0,165.0,0.0,Elective,55.2,D,Pass
25.0,Male,9614.0,3.0,0.0,5.0,No,1.94,2.0,71.7,57.0,70.0,31.0,12.0,161.0,62.0,3.0,94.0,79.0,60.0,95.0,94.0,1248.0,38.0,12.0,15.0,5.0,1.0,7.3,8.0,20.0,10.0,5.0,4.0,34.0,62.0,1.0,Elective,85.7,C,Pass
29.0,Female,4358.0,1.0,0.0,20.0,Yes,3.22,2.0,86.0,46.0,62.0,41.0,19.0,33.0,83.0,2.0,85.0,53.0,97.0,28.0,63.0,33.0,48.0,7.0,1.0,4.0,0.0,6.1,9.0,12.0,8.0,7.0,3.0,35.0,118.0,4.0,Elective,69.1,C,Pass
20.0,Male,13430.0,5.0,2.0,26.0,No,3.96,2.0,90.6,59.0,91.0,53.0,14.0,65.0,81.0,0.0,93.0,64.0,52.0,94.0,,1395.0,90.0,8.0,9.0,6.0,1.0,8.9,5.0,8.0,,5.0,1.0,21.0,75.0,3.0,Mandatory,84.3,C,Pass
28.0,Male,18041.0,1.0,4.0,68.0,Yes,2.43,2.0,84.7,19.0,52.0,79.0,15.0,61.0,51.0,0.0,99.0,76.0,37.0,21.0,98.0,858.0,50.0,15.0,41.0,2.0,1.0,3.4,2.0,20.0,4.0,10.0,2.0,3.0,124.0,4.0,Elective,65.7,C,Pass
25.0,Female,15103.0,5.0,3.0,90.0,Yes,3.01,1.0,66.5,4.0,5.0,33.0,12.0,128.0,89.0,3.0,52.0,93.0,73.0,6.0,94.0,761.0,12.0,14.0,45.0,1.0,10.0,7.7,1.0,1.0,6.0,1.0,3.0,14.0,199.0,2.0,Elective,60.2,C,Pass
24.0,Male,28726.0,4.0,5.0,107.0,No,1.75,3.0,63.5,83.0,52.0,65.0,12.0,31.0,70.0,1.0,60.0,63.0,59.0,14.0,45.0,1359.0,46.0,14.0,39.0,14.0,8.0,,6.0,37.0,2.0,0.0,5.0,26.0,115.0,1.0,Elective,50.8,C,Pass
29.0,Female,12267.0,,5.0,5.0,Yes,2.66,2.0,91.5,61.0,30.0,25.0,16.0,20.0,51.0,2.0,84.0,95.0,79.0,51.0,75.0,1920.0,37.0,10.0,44.0,3.0,8.0,7.5,0.0,26.0,1.0,5.0,3.0,19.0,25.0,3.0,Elective,82.5,B,Pass
19.0,Female,13859.0,0.0,2.0,39.0,Yes,1.3,2.0,77.2,73.0,40.0,58.0,16.0,193.0,54.0,2.0,82.0,70.0,78.0,88.0,18.0,747.0,76.0,19.0,40.0,2.0,9.0,9.2,10.0,18.0,5.0,4.0,5.0,25.0,186.0,3.0,Mandatory,80.0,B,Pass
18.0,Male,14795.0,4.0,5.0,24.0,No,3.55,4.0,62.7,68.0,30.0,8.0,14.0,101.0,90.0,0.0,66.0,89.0,11.0,45.0,37.0,447.0,12.0,9.0,38.0,6.0,8.0,3.4,2.0,12.0,7.0,4.0,2.0,38.0,99.0,1.0,Mandatory,55.0,C,Pass
24.0,Male,12373.0,0.0,1.0,114.0,No,2.37,0.0,93.4,37.0,58.0,30.0,20.0,154.0,61.0,0.0,94.0,59.0,0.0,26.0,11.0,537.0,0.0,18.0,12.0,4.0,1.0,4.8,7.0,38.0,9.0,1.0,2.0,31.0,81.0,3.0,Elective,56.0,D,Pass
18.0,Female,26634.0,3.0,5.0,68.0,Yes,2.08,4.0,90.8,,57.0,24.0,20.0,151.0,64.0,2.0,72.0,97.0,7.0,17.0,70.0,322.0,53.0,14.0,3.0,4.0,1.0,8.1,1.0,33.0,7.0,4.0,4.0,11.0,112.0,1.0,Elective,55.9,D,Pass
23.0,Female,9257.0,3.0,1.0,61.0,No,,1.0,74.7,55.0,10.0,32.0,13.0,87.0,67.0,,66.0,55.0,59.0,86.0,8.0,1434.0,2.0,4.0,27.0,14.0,6.0,6.8,4.0,36.0,3.0,10.0,2.0,5.0,145.0,2.0,Elective,69.0,C,Pass
28.0,Male,24597.0,3.0,3.0,78.0,No,3.74,0.0,90.5,16.0,71.0,57.0,18.0,174.0,53.0,2.0,62.0,85.0,5.0,87.0,73.0,461.0,19.0,9.0,39.0,6.0,8.0,3.9,5.0,7.0,0.0,0.0,5.0,3.0,55.0,1.0,Elective,70.5,C,Pass
27.0,Male,12150.0,4.0,1.0,45.0,No,3.33,0.0,55.2,41.0,12.0,72.0,20.0,159.0,64.0,2.0,81.0,68.0,17.0,,4.0,803.0,28.0,16.0,45.0,8.0,10.0,7.9,4.0,,7.0,4.0,5.0,26.0,27.0,3.0,Mandatory,64.8,D,Pass
28.0,Male,10376.0,4.0,2.0,47.0,No,1.46,2.0,95.4,92.0,70.0,8.0,17.0,117.0,72.0,1.0,90.0,79.0,44.0,64.0,20.0,1032.0,30.0,18.0,43.0,11.0,6.0,7.5,,14.0,10.0,5.0,1.0,6.0,111.0,3.0,Elective,73.1,C,Pass
27.0,Male,25989.0,2.0,4.0,,Yes,3.3,0.0,98.9,96.0,52.0,,12.0,170.0,53.0,3.0,59.0,53.0,31.0,97.0,75.0,1750.0,67.0,14.0,44.0,9.0,10.0,5.0,2.0,7.0,4.0,0.0,5.0,11.0,195.0,1.0,Mandatory,64.2,D,Pass
25.0,Male,21003.0,1.0,5.0,60.0,No,2.18,1.0,50.5,59.0,95.0,59.0,18.0,82.0,52.0,3.0,51.0,72.0,72.0,48.0,11.0,1071.0,30.0,9.0,30.0,13.0,0.0,9.3,0.0,8.0,0.0,6.0,5.0,21.0,142.0,3.0,Mandatory,73.4,C,Pass
24.0,Female,11872.0,5.0,1.0,80.0,Yes,2.19,4.0,93.3,25.0,55.0,49.0,12.0,73.0,81.0,3.0,92.0,94.0,46.0,59.0,4.0,1943.0,20.0,13.0,11.0,12.0,8.0,5.8,1.0,15.0,7.0,8.0,3.0,9.0,76.0,3.0,Mandatory,83.0,C,Pass
21.0,Female,16503.0,3.0,2.0,16.0,No,3.27,2.0,87.6,80.0,34.0,61.0,14.0,71.0,54.0,3.0,54.0,51.0,59.0,61.0,31.0,1472.0,14.0,9.0,10.0,6.0,5.0,9.7,3.0,26.0,5.0,6.0,2.0,18.0,58.0,0.0,Mandatory,71.8,C,Pass
18.0,Male,18961.0,4.0,,47.0,Yes,2.38,3.0,92.8,45.0,75.0,10.0,18.0,55.0,76.0,1.0,75.0,71.0,43.0,18.0,38.0,1859.0,35.0,13.0,4.0,3.0,2.0,8.8,9.0,24.0,7.0,8.0,1.0,31.0,179.0,1.0,Mandatory,55.5,C,Pass
18.0,Male,14146.0,1.0,0.0,32.0,No,1.22,4.0,64.8,29.0,25.0,72.0,16.0,68.0,74.0,1.0,56.0,57.0,76.0,26.0,32.0,737.0,32.0,14.0,44.0,9.0,10.0,7.9,1.0,21.0,3.0,1.0,3.0,12.0,91.0,4.0,,51.4,C,Pass
21.0,Male,23627.0,3.0,0.0,17.0,No,1.74,2.0,97.8,4.0,,99.0,19.0,157.0,94.0,2.0,83.0,93.0,94.0,91.0,24.0,1069.0,84.0,19.0,40.0,2.0,5.0,6.9,4.0,25.0,8.0,1.0,2.0,,117.0,0.0,Elective,91.0,A,Pass
22.0,Male,,3.0,4.0,35.0,Yes,3.68,2.0,91.6,72.0,17.0,19.0,20.0,59.0,67.0,0.0,56.0,65.0,99.0,73.0,23.0,1486.0,46.0,13.0,41.0,4.0,5.0,4.5,7.0,15.0,8.0,8.0,5.0,17.0,,3.0,Elective,60.6,D,Pass
29.0,Male,10262.0,5.0,5.0,53.0,Yes,2.78,0.0,70.6,15.0,45.0,63.0,12.0,89.0,74.0,1.0,61.0,94.0,13.0,76.0,4.0,509.0,48.0,17.0,35.0,4.0,5.0,4.5,3.0,13.0,2.0,4.0,,9.0,52.0,2.0,Elective,66.4,C,Pass
24.0,Female,2555.0,1.0,0.0,2.0,Yes,3.59,2.0,89.4,61.0,33.0,58.0,18.0,163.0,76.0,2.0,98.0,89.0,93.0,33.0,34.0,1291.0,11.0,10.0,26.0,6.0,9.0,6.5,5.0,36.0,0.0,10.0,5.0,16.0,176.0,2.0,Elective,81.5,C,Pass
21.0,Female,19235.0,1.0,0.0,88.0,No,1.92,2.0,,39.0,17.0,62.0,14.0,159.0,57.0,2.0,94.0,81.0,4.0,85.0,70.0,923.0,29.0,0.0,19.0,3.0,5.0,9.6,1.0,24.0,3.0,2.0,3.0,8.0,74.0,0.0,,69.9,C,Pass
27.0,Male,11410.0,4.0,1.0,98.0,Yes,,0.0,66.5,21.0,36.0,36.0,14.0,198.0,89.0,0.0,,85.0,85.0,73.0,5.0,1730.0,47.0,3.0,47.0,2.0,2.0,,0.0,13.0,10.0,4.0,2.0,15.0,48.0,3.0,Elective,75.5,B,Pass
29.0,Male,5640.0,1.0,1.0,108.0,Yes,3.36,4.0,57.3,12.0,97.0,44.0,17.0,80.0,62.0,1.0,86.0,57.0,88.0,5.0,54.0,215.0,49.0,17.0,43.0,14.0,6.0,8.8,4.0,28.0,6.0,2.0,2.0,28.0,50.0,3.0,Mandatory,62.7,C,Pass
18.0,Male,15368.0,1.0,3.0,19.0,No,1.55,3.0,96.4,1.0,68.0,85.0,20.0,129.0,62.0,0.0,54.0,55.0,82.0,18.0,10.0,1211.0,47.0,2.0,,3.0,5.0,8.4,3.0,2.0,4.0,5.0,1.0,25.0,175.0,3.0,Elective,55.3,C,Pass
28.0,Female,3912.0,4.0,4.0,99.0,No,1.07,3.0,61.6,61.0,24.0,99.0,19.0,,58.0,0.0,68.0,76.0,5.0,49.0,,176.0,87.0,8.0,13.0,10.0,1.0,4.5,4.0,,0.0,1.0,4.0,25.0,51.0,2.0,Elective,57.7,C,Pass
27.0,Female,21114.0,3.0,0.0,106.0,Yes,2.9,3.0,75.6,52.0,90.0,5.0,19.0,23.0,84.0,0.0,92.0,91.0,93.0,23.0,85.0,1605.0,73.0,4.0,48.0,8.0,2.0,3.4,4.0,10.0,2.0,,3.0,35.0,39.0,1.0,Elective,75.4,C,Pass
24.0,Female,7419.0,5.0,3.0,30.0,Yes,,1.0,76.4,12.0,99.0,25.0,20.0,174.0,64.0,2.0,61.0,98.0,,8.0,11.0,1257.0,32.0,15.0,30.0,13.0,5.0,8.8,9.0,21.0,5.0,7.0,3.0,15.0,126.0,,Elective,64.5,D,Pass
19.0,Male,20749.0,1.0,1.0,20.0,Yes,1.12,4.0,51.7,59.0,82.0,2.0,14.0,123.0,58.0,1.0,80.0,52.0,86.0,15.0,76.0,1566.0,36.0,15.0,30.0,7.0,6.0,5.2,4.0,3.0,2.0,5.0,5.0,,24.0,2.0,Elective,64.8,D,Pass
28.0,Male,25922.0,5.0,5.0,100.0,No,2.23,0.0,89.8,84.0,44.0,63.0,16.0,83.0,76.0,2.0,73.0,91.0,50.0,52.0,94.0,1169.0,25.0,0.0,23.0,6.0,2.0,4.4,1.0,2.0,3.0,5.0,,9.0,25.0,2.0,Elective,70.1,C,Pass
